"groupid","id","ymd","year","month","day","doy","yfrac","time","platform","group","n","n_bnf","lat","lon","bhvr","stage"
"Elem2008090601",81,"2008-09-06","2008",9,6,250,2008.68493150685,NA,"Elemiah",1,0,0,NA,NA,"LF","A"
"Elem2008090601",157,"2008-09-06","2008",9,6,250,2008.68493150685,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2008090902",24,"2008-09-09","2008",9,9,253,2008.69315068493,NA,"Elemiah",2,0,0,NA,NA,"SG","A"
"Elem2008090901",81,"2008-09-09","2008",9,9,253,2008.69315068493,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2008090902",161,"2008-09-09","2008",9,9,253,2008.69315068493,NA,"Elemiah",2,0,0,NA,NA,"MI-FE","J"
"Elem2008090903",81,"2008-09-09","2008",9,9,253,2008.69315068493,NA,"Elemiah",3,0,0,NA,NA,"SG","A"
"Elem2008090903",231,"2008-09-09","2008",9,9,253,2008.69315068493,NA,"Elemiah",3,0,0,NA,NA,"SG","J"
"Elem2008091201",225,"2008-09-12","2008",9,12,256,2008.70136986301,NA,"Elemiah",1,0,0,NA,NA,"MI-FE-SG","A A"
"Elem2008091201",36,"2008-09-12","2008",9,12,256,2008.70136986301,NA,"Elemiah",1,0,0,NA,NA,"MI-FE-SG","M/C/A"
"Elem2008091202",225,"2008-09-12","2008",9,12,256,2008.70136986301,NA,"Elemiah",2,0,0,NA,NA,"MI-FE-SG","A"
"Elem2008091202",81,"2008-09-12","2008",9,12,256,2008.70136986301,NA,"Elemiah",2,0,0,NA,NA,"MI-FE-SG","A"
"Elem2008091202",338,"2008-09-12","2008",9,12,256,2008.70136986301,NA,"Elemiah",2,0,0,NA,NA,"MI-FE-SG","A"
"Elem2008091202",86,"2008-09-12","2008",9,12,256,2008.70136986301,NA,"Elemiah",2,0,0,NA,NA,"MI-FE-SG","A-F"
"Elem2008091202",369,"2008-09-12","2008",9,12,256,2008.70136986301,NA,"Elemiah",2,0,0,NA,NA,"MI-FE-SG","J"
"Elem2008091202",129,"2008-09-12","2008",9,12,256,2008.70136986301,NA,"Elemiah",2,0,0,NA,NA,"MI-FE-SG","M"
"Elem2008091401",370,"2008-09-14","2008",9,14,258,2008.70684931507,NA,"Elemiah",1,0,0,NA,NA,"RE","M"
"Elem2008092001",56,"2008-09-20","2008",9,20,264,2008.72328767123,NA,"Elemiah",1,0,0,NA,NA,"MI-FE-SG","A"
"Elem2008092001",156,"2008-09-20","2008",9,20,264,2008.72328767123,NA,"Elemiah",1,0,0,NA,NA,"MI-FE-SG","A"
"Elem2008092101",140,"2008-09-21","2008",9,21,265,2008.72602739726,NA,"Elemiah",1,0,0,NA,NA,"TR","J"
"Elem2008092102",371,"2008-09-21","2008",9,21,265,2008.72602739726,NA,"Elemiah",2,0,0,NA,NA,"MI-FE","J"
"Elem2008092103",19,"2008-09-21","2008",9,21,265,2008.72602739726,NA,"Elemiah",3,0,0,NA,NA,"MI-FE","A"
"Elem2008092201",86,"2008-09-22","2008",9,22,266,2008.72876712329,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A-F"
"Elem2008092202",106,"2008-09-22","2008",9,22,266,2008.72876712329,NA,"Elemiah",2,0,0,NA,NA,"TR","A"
"Elem2008092203",30,"2008-09-22","2008",9,22,266,2008.72876712329,NA,"Elemiah",3,0,0,NA,NA,"TR","A"
"Elem2008092204",81,"2008-09-22","2008",9,22,266,2008.72876712329,NA,"Elemiah",4,0,0,NA,NA,"RE","A"
"Elem2008092205",74,"2008-09-22","2008",9,22,266,2008.72876712329,NA,"Elemiah",5,0,0,NA,NA,"MI-FE","A"
"Elem2008092501",225,"2008-09-25","2008",9,25,269,2008.73698630137,NA,"Elemiah",1,0,0,NA,NA,"MI-FE-SG","A"
"Elem2008092501",372,"2008-09-25","2008",9,25,269,2008.73698630137,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2008092504",70,"2008-09-25","2008",9,25,269,2008.73698630137,NA,"Elemiah",4,0,0,NA,NA,"MI-FE","A"
"Elem2008092505",201,"2008-09-25","2008",9,25,269,2008.73698630137,NA,"Elemiah",5,0,0,NA,NA,"MI-FE","A"
"Elem2008092506",26,"2008-09-25","2008",9,25,269,2008.73698630137,NA,"Elemiah",6,0,0,NA,NA,"MI-FE","A"
"Elem2008092507",149,"2008-09-25","2008",9,25,269,2008.73698630137,NA,"Elemiah",7,0,0,NA,NA,"MI-FE","A"
"Elem2008092508",3,"2008-09-25","2008",9,25,269,2008.73698630137,NA,"Elemiah",8,0,0,NA,NA,"MI-FE","M"
"Elem2008092509",22,"2008-09-25","2008",9,25,269,2008.73698630137,NA,"Elemiah",9,0,0,NA,NA,"TR","A"
"Elem2008092901",69,"2008-09-29","2008",9,29,273,2008.74794520548,NA,"Elemiah",1,0,0,NA,NA,"SG","A"
"Elem2008092901",2,"2008-09-29","2008",9,29,273,2008.74794520548,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2008093003",225,"2008-09-30","2008",9,30,274,2008.75068493151,NA,"Elemiah",3,0,0,NA,NA,"SG","A"
"Elem2008093004",36,"2008-09-30","2008",9,30,274,2008.75068493151,NA,"Elemiah",4,0,0,NA,NA,"MI-FE","M"
"Elem2008093005",86,"2008-09-30","2008",9,30,274,2008.75068493151,NA,"Elemiah",5,0,0,NA,NA,"MI-FE","A-F"
"Elem2008093006",81,"2008-09-30","2008",9,30,274,2008.75068493151,NA,"Elemiah",6,0,0,NA,NA,"MI-FE","A"
"Elem2008093007",231,"2008-09-30","2008",9,30,274,2008.75068493151,NA,"Elemiah",7,0,0,NA,NA,"MI-FE","J"
"Elem2008100101",95,"2008-10-01","2008",10,1,275,2008.75342465753,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2008100102",31,"2008-10-01","2008",10,1,275,2008.75342465753,NA,"Elemiah",2,0,0,NA,NA,"MI-FE-SG","A"
"Elem2008100103",373,"2008-10-01","2008",10,1,275,2008.75342465753,NA,"Elemiah",3,0,0,NA,NA,"MI-FE","A"
"Elem2008100104",225,"2008-10-01","2008",10,1,275,2008.75342465753,NA,"Elemiah",4,0,0,NA,NA,"MI-FE","A"
"Elem2008100105",371,"2008-10-01","2008",10,1,275,2008.75342465753,NA,"Elemiah",5,0,0,NA,NA,"MI-FE","J"
"Elem2008100401",19,"2008-10-04","2008",10,4,278,2008.76164383562,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2008100501",54,"2008-10-05","2008",10,5,279,2008.76438356164,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2008100502",140,"2008-10-05","2008",10,5,279,2008.76438356164,NA,"Elemiah",2,0,0,NA,NA,"TR","J"
"Elem2008100503",95,"2008-10-05","2008",10,5,279,2008.76438356164,NA,"Elemiah",3,0,0,NA,NA,"TR","A"
"Elem2008100901",188,"2008-10-09","2008",10,9,283,2008.77534246575,NA,"Elemiah",1,0,0,NA,NA,"TR","A-J"
"Elem2008100902",31,"2008-10-09","2008",10,9,283,2008.77534246575,NA,"Elemiah",2,0,0,NA,NA,"TR","A"
"Elem2008101001",87,"2008-10-10","2008",10,10,284,2008.77808219178,NA,"Elemiah",1,0,0,NA,NA,"TR","M"
"Elem2008101002",95,"2008-10-10","2008",10,10,284,2008.77808219178,NA,"Elemiah",2,0,0,NA,NA,"TR",NA
"Elem2008101003",210,"2008-10-10","2008",10,10,284,2008.77808219178,NA,"Elemiah",3,0,0,NA,NA,"LF","A-J"
"Elem2008101005",67,"2008-10-10","2008",10,10,284,2008.77808219178,NA,"Elemiah",5,0,0,NA,NA,"MI-FE","A"
"Elem2008101006",81,"2008-10-10","2008",10,10,284,2008.77808219178,NA,"Elemiah",6,0,0,NA,NA,"MI-FE","A"
"Elem2008101201",188,"2008-10-12","2008",10,12,286,2008.78356164384,NA,"Elemiah",1,0,0,NA,NA,"LF","A"
"Elem2008101204",158,"2008-10-12","2008",10,12,286,2008.78356164384,NA,"Elemiah",4,0,0,NA,NA,"MI-FE-SG","A"
"Elem2008101205",140,"2008-10-12","2008",10,12,286,2008.78356164384,NA,"Elemiah",5,0,0,NA,NA,"TR-N","J"
"Elem2008101206",66,"2008-10-12","2008",10,12,286,2008.78356164384,NA,"Elemiah",6,0,0,NA,NA,"MI-FE","A"
"Elem2008101207",9,"2008-10-12","2008",10,12,286,2008.78356164384,NA,"Elemiah",7,0,0,NA,NA,"TR","A"
"Elem2008101208",126,"2008-10-12","2008",10,12,286,2008.78356164384,NA,"Elemiah",8,0,0,NA,NA,"TR","A"
"Elem2008101302",361,"2008-10-13","2008",10,13,287,2008.78630136986,NA,"Elemiah",2,0,0,NA,NA,"TR","A"
"Elem2008101303",149,"2008-10-13","2008",10,13,287,2008.78630136986,NA,"Elemiah",3,0,0,NA,NA,"TR-E","A"
"Elem2008101304",36,"2008-10-13","2008",10,13,287,2008.78630136986,NA,"Elemiah",4,0,0,NA,NA,"MI-FE-SG","M"
"Elem2008101305",374,"2008-10-13","2008",10,13,287,2008.78630136986,NA,"Elemiah",5,0,0,NA,NA,"MI-FE","A"
"Elem2008101306",64,"2008-10-13","2008",10,13,287,2008.78630136986,NA,"Elemiah",6,0,0,NA,NA,"SG","A"
"Elem2008101307",86,"2008-10-13","2008",10,13,287,2008.78630136986,NA,"Elemiah",7,0,0,NA,NA,"SG","A-F"
"Elem2008101401",127,"2008-10-14","2008",10,14,288,2008.78904109589,NA,"Elemiah",1,0,0,NA,NA,"SG","A"
"Elem2008101401",31,"2008-10-14","2008",10,14,288,2008.78904109589,NA,"Elemiah",1,0,0,NA,NA,"SG","A"
"Elem2008101402",69,"2008-10-14","2008",10,14,288,2008.78904109589,NA,"Elemiah",2,0,0,NA,NA,"MI-FE-SG","A"
"Elem2008101403",64,"2008-10-14","2008",10,14,288,2008.78904109589,NA,"Elemiah",3,0,0,NA,NA,"SG","A"
"Elem2008101405",74,"2008-10-14","2008",10,14,288,2008.78904109589,NA,"Elemiah",5,0,0,NA,NA,"MI-FE","A"
"Elem2008101406",374,"2008-10-14","2008",10,14,288,2008.78904109589,NA,"Elemiah",6,0,0,NA,NA,"MI-FE","A"
"Elem2008101407",47,"2008-10-14","2008",10,14,288,2008.78904109589,NA,"Elemiah",7,0,0,NA,NA,"RE-TR","A"
"Elem2008101409",16,"2008-10-14","2008",10,14,288,2008.78904109589,NA,"Elemiah",9,0,0,NA,NA,"TR","A"
"Elem2008101410",9,"2008-10-14","2008",10,14,288,2008.78904109589,NA,"Elemiah",10,0,0,NA,NA,"TR","A"
"Elem2008101501",375,"2008-10-15","2008",10,15,289,2008.79178082192,NA,"Elemiah",1,0,0,NA,NA,"LF","A"
"Elem2008101504",192,"2008-10-15","2008",10,15,289,2008.79178082192,NA,"Elemiah",4,0,0,NA,NA,"MI-FE","M"
"Elem2008101509",157,"2008-10-15","2008",10,15,289,2008.79178082192,NA,"Elemiah",9,0,0,NA,NA,"MI-FE","A"
"Elem2008101510",167,"2008-10-15","2008",10,15,289,2008.79178082192,NA,"Elemiah",10,0,0,NA,NA,"MI-FE","A"
"Elem2008101701",368,"2008-10-17","2008",10,17,291,2008.79726027397,NA,"Elemiah",1,0,0,NA,NA,"SG","A"
"Elem2008101801",11,"2008-10-18","2008",10,18,292,2008.8,NA,"Elemiah",1,0,0,NA,NA,"LF","A"
"Elem2008101803",210,"2008-10-18","2008",10,18,292,2008.8,NA,"Elemiah",3,0,0,NA,NA,"MI-FE","A"
"Elem2008101901",14,"2008-10-19","2008",10,19,293,2008.80273972603,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2008102101",14,"2008-10-21","2008",10,21,295,2008.80821917808,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009040201",376,"2009-04-02","2009",4,2,92,2009.25205479452,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2009042101",29,"2009-04-21","2009",4,21,111,2009.30410958904,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009042101",345,"2009-04-21","2009",4,21,111,2009.30410958904,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009042101",377,"2009-04-21","2009",4,21,111,2009.30410958904,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009042601",12,"2009-04-26","2009",4,26,116,2009.31780821918,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009042601",43,"2009-04-26","2009",4,26,116,2009.31780821918,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009042602",378,"2009-04-26","2009",4,26,116,2009.31780821918,NA,"Elemiah",2,0,0,NA,NA,"TR","A"
"Elem2009050801",12,"2009-05-08","2009",5,8,128,2009.35068493151,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2009050801",379,"2009-05-08","2009",5,8,128,2009.35068493151,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2009050901",95,"2009-05-09","2009",5,9,129,2009.35342465753,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2009051201",12,"2009-05-12","2009",5,12,132,2009.36164383562,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009051401",95,"2009-05-14","2009",5,14,134,2009.36712328767,NA,"Elemiah",1,0,0,NA,NA,"MI-FE-SG","A"
"Elem2009051401",72,"2009-05-14","2009",5,14,134,2009.36712328767,NA,"Elemiah",1,0,0,NA,NA,"MI-FE-SG","C"
"Elem2009051401",353,"2009-05-14","2009",5,14,134,2009.36712328767,NA,"Elemiah",1,0,0,NA,NA,"MI-FE-SG","A"
"Elem2009051901",95,"2009-05-19","2009",5,19,139,2009.38082191781,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","M/C"
"Elem2009051901",29,"2009-05-19","2009",5,19,139,2009.38082191781,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2009052301",95,"2009-05-23","2009",5,23,143,2009.39178082192,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","M/C"
"Elem2009052401",95,"2009-05-24","2009",5,24,144,2009.39452054795,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","M/C"
"Elem2009052402",355,"2009-05-24","2009",5,24,144,2009.39452054795,NA,"Elemiah",2,0,0,NA,NA,"TR","A"
"Elem2009052801",345,"2009-05-28","2009",5,28,148,2009.40547945205,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009052801",173,"2009-05-28","2009",5,28,148,2009.40547945205,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009052901",345,"2009-05-29","2009",5,29,149,2009.40821917808,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009053001",95,"2009-05-30","2009",5,30,150,2009.41095890411,NA,"Elemiah",1,0,0,NA,NA,"TR","M/C"
"Elem2009060201",380,"2009-06-02","2009",6,2,153,2009.41917808219,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009060601",29,"2009-06-06","2009",6,6,157,2009.4301369863,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009060601",1,"2009-06-06","2009",6,6,157,2009.4301369863,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009060901",380,"2009-06-09","2009",6,9,160,2009.43835616438,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009061101",12,"2009-06-11","2009",6,11,162,2009.44383561644,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009061101",31,"2009-06-11","2009",6,11,162,2009.44383561644,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009061202",86,"2009-06-12","2009",6,12,163,2009.44657534247,NA,"Elemiah",2,0,0,NA,NA,"TR","A"
"Elem2009061203",8,"2009-06-12","2009",6,12,163,2009.44657534247,NA,"Elemiah",3,0,0,NA,NA,"ROBUST","A"
"Elem2009061204",69,"2009-06-12","2009",6,12,163,2009.44657534247,NA,"Elemiah",4,0,0,NA,NA,"TR",NA
"Elem2009061301",31,"2009-06-13","2009",6,13,164,2009.44931506849,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009061302",87,"2009-06-13","2009",6,13,164,2009.44931506849,NA,"Elemiah",2,0,0,NA,NA,"SG","A"
"Elem2009061302",173,"2009-06-13","2009",6,13,164,2009.44931506849,NA,"Elemiah",2,0,0,NA,NA,"SG","A"
"Elem2009061303",34,"2009-06-13","2009",6,13,164,2009.44931506849,NA,"Elemiah",3,0,0,NA,NA,"TR","A"
"Elem2009061501",8,"2009-06-15","2009",6,15,166,2009.45479452055,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009061502",87,"2009-06-15","2009",6,15,166,2009.45479452055,NA,"Elemiah",2,6,6,NA,NA,"BNF","A"
"Elem2009061502",69,"2009-06-15","2009",6,15,166,2009.45479452055,NA,"Elemiah",2,0,0,NA,NA,"BNF","A"
"Elem2009061502",10,"2009-06-15","2009",6,15,166,2009.45479452055,NA,"Elemiah",2,0,0,NA,NA,"BNF","A"
"Elem2009061502",345,"2009-06-15","2009",6,15,166,2009.45479452055,NA,"Elemiah",2,0,0,NA,NA,"BNF","A"
"Elem2009061502",4,"2009-06-15","2009",6,15,166,2009.45479452055,NA,"Elemiah",2,0,0,NA,NA,"BNF","A"
"Elem2009061502",24,"2009-06-15","2009",6,15,166,2009.45479452055,NA,"Elemiah",2,0,0,NA,NA,"BNF","A"
"Elem2009061503",34,"2009-06-15","2009",6,15,166,2009.45479452055,NA,"Elemiah",3,0,0,NA,NA,"TR","A"
"Elem2009061701",86,"2009-06-17","2009",6,17,168,2009.4602739726,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2009061701",87,"2009-06-17","2009",6,17,168,2009.4602739726,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2009061701",345,"2009-06-17","2009",6,17,168,2009.4602739726,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2009061801",86,"2009-06-18","2009",6,18,169,2009.46301369863,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2009061801",87,"2009-06-18","2009",6,18,169,2009.46301369863,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2009062201",4,"2009-06-22","2009",6,22,173,2009.47397260274,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009062202",16,"2009-06-22","2009",6,22,173,2009.47397260274,NA,"Elemiah",2,0,0,NA,NA,"TR","A"
"Elem2009070101",381,"2009-07-01","2009",7,1,182,2009.49863013699,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009070201",29,"2009-07-02","2009",7,2,183,2009.50136986301,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009070202",87,"2009-07-02","2009",7,2,183,2009.50136986301,NA,"Elemiah",2,0,0,NA,NA,"TR","A"
"Elem2009070202",126,"2009-07-02","2009",7,2,183,2009.50136986301,NA,"Elemiah",2,0,0,NA,NA,"TR","A"
"Elem2009070203",86,"2009-07-02","2009",7,2,183,2009.50136986301,NA,"Elemiah",3,0,0,NA,NA,"TR","A"
"Elem2009070203",19,"2009-07-02","2009",7,2,183,2009.50136986301,NA,"Elemiah",3,0,0,NA,NA,"TR","A"
"Elem2009070301",26,"2009-07-03","2009",7,3,184,2009.50410958904,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009070302",19,"2009-07-03","2009",7,3,184,2009.50410958904,NA,"Elemiah",2,0,0,NA,NA,"TR","A"
"Elem2009070401",86,"2009-07-04","2009",7,4,185,2009.50684931507,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009070401",87,"2009-07-04","2009",7,4,185,2009.50684931507,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009070401",86,"2009-07-04","2009",7,4,185,2009.50684931507,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009070401",87,"2009-07-04","2009",7,4,185,2009.50684931507,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009070701",86,"2009-07-07","2009",7,7,188,2009.51506849315,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009070702",26,"2009-07-07","2009",7,7,188,2009.51506849315,NA,"Elemiah",2,11,11,NA,NA,"BNF","A"
"Elem2009070702",3,"2009-07-07","2009",7,7,188,2009.51506849315,NA,"Elemiah",2,0,0,NA,NA,"BNF","A"
"Elem2009070702",5,"2009-07-07","2009",7,7,188,2009.51506849315,NA,"Elemiah",2,0,0,NA,NA,"BNF","A"
"Elem2009070702",352,"2009-07-07","2009",7,7,188,2009.51506849315,NA,"Elemiah",2,0,0,NA,NA,"BNF","A"
"Elem2009070702",35,"2009-07-07","2009",7,7,188,2009.51506849315,NA,"Elemiah",2,0,0,NA,NA,"BNF","A"
"Elem2009070702",191,"2009-07-07","2009",7,7,188,2009.51506849315,NA,"Elemiah",2,0,0,NA,NA,"BNF","A"
"Elem2009070702",12,"2009-07-07","2009",7,7,188,2009.51506849315,NA,"Elemiah",2,0,0,NA,NA,"BNF","A"
"Elem2009070702",1,"2009-07-07","2009",7,7,188,2009.51506849315,NA,"Elemiah",2,0,0,NA,NA,"BNF","A"
"Elem2009070702",10,"2009-07-07","2009",7,7,188,2009.51506849315,NA,"Elemiah",2,0,0,NA,NA,"BNF","A"
"Elem2009070702",2,"2009-07-07","2009",7,7,188,2009.51506849315,NA,"Elemiah",2,0,0,NA,NA,"BNF","A"
"Elem2009070702",22,"2009-07-07","2009",7,7,188,2009.51506849315,NA,"Elemiah",2,0,0,NA,NA,"BNF","A"
"Elem2009070703",179,"2009-07-07","2009",7,7,188,2009.51506849315,NA,"Elemiah",3,0,0,NA,NA,"TR","A"
"Elem2009070704",86,"2009-07-07","2009",7,7,188,2009.51506849315,NA,"Elemiah",4,0,0,NA,NA,"RE-TR","A"
"Elem2009070704",87,"2009-07-07","2009",7,7,188,2009.51506849315,NA,"Elemiah",4,0,0,NA,NA,"RE-TR","A"
"Elem2009070801",191,"2009-07-08","2009",7,8,189,2009.51780821918,NA,"Elemiah",1,6,6,NA,NA,"BNF","A"
"Elem2009070801",24,"2009-07-08","2009",7,8,189,2009.51780821918,NA,"Elemiah",1,0,0,NA,NA,"BNF","A"
"Elem2009070801",35,"2009-07-08","2009",7,8,189,2009.51780821918,NA,"Elemiah",1,0,0,NA,NA,"BNF","A"
"Elem2009070801",26,"2009-07-08","2009",7,8,189,2009.51780821918,NA,"Elemiah",1,0,0,NA,NA,"BNF","A"
"Elem2009070801",5,"2009-07-08","2009",7,8,189,2009.51780821918,NA,"Elemiah",1,0,0,NA,NA,"BNF","A"
"Elem2009070801",12,"2009-07-08","2009",7,8,189,2009.51780821918,NA,"Elemiah",1,0,0,NA,NA,"BNF","A"
"Elem2009070802",352,"2009-07-08","2009",7,8,189,2009.51780821918,NA,"Elemiah",2,0,0,NA,NA,"TR","A"
"Elem2009070803",86,"2009-07-08","2009",7,8,189,2009.51780821918,NA,"Elemiah",3,0,0,NA,NA,"TR","A"
"Elem2009070803",87,"2009-07-08","2009",7,8,189,2009.51780821918,NA,"Elemiah",3,0,0,NA,NA,"TR","A"
"Elem2009071401",16,"2009-07-14","2009",7,14,195,2009.53424657534,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009071401",19,"2009-07-14","2009",7,14,195,2009.53424657534,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009071401",161,"2009-07-14","2009",7,14,195,2009.53424657534,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009071601",87,"2009-07-16","2009",7,16,197,2009.5397260274,NA,"Elemiah",1,0,0,NA,NA,"RE","A"
"Elem2009071601",86,"2009-07-16","2009",7,16,197,2009.5397260274,NA,"Elemiah",1,0,0,NA,NA,"RE","F"
"Elem2009071602",382,"2009-07-16","2009",7,16,197,2009.5397260274,NA,"Elemiah",2,0,0,NA,NA,"RE","A"
"Elem2009072001",56,"2009-07-20","2009",7,20,201,2009.55068493151,NA,"Elemiah",1,0,0,NA,NA,"TR","M/C"
"Elem2009072201",69,"2009-07-22","2009",7,22,203,2009.55616438356,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009072202",345,"2009-07-22","2009",7,22,203,2009.55616438356,NA,"Elemiah",2,0,0,NA,NA,"TR","A"
"Elem2009072202",19,"2009-07-22","2009",7,22,203,2009.55616438356,NA,"Elemiah",2,0,0,NA,NA,"TR","A"
"Elem2009072802",382,"2009-07-28","2009",7,28,209,2009.57260273973,NA,"Elemiah",2,0,0,NA,NA,"MI-FE","A"
"Elem2009072901",12,"2009-07-29","2009",7,29,210,2009.57534246575,NA,"Elemiah",1,0,0,NA,NA,"LF","F"
"Elem2009072901",68,"2009-07-29","2009",7,29,210,2009.57534246575,NA,"Elemiah",1,0,0,NA,NA,"LF","F"
"Elem2009072902",22,"2009-07-29","2009",7,29,210,2009.57534246575,NA,"Elemiah",2,0,0,NA,NA,"MI-FE-SG","F"
"Elem2009072903",86,"2009-07-29","2009",7,29,210,2009.57534246575,NA,"Elemiah",3,0,0,NA,NA,"ROBUST","F"
"Elem2009072903",345,"2009-07-29","2009",7,29,210,2009.57534246575,NA,"Elemiah",3,0,0,NA,NA,"MI-FE","F"
"Elem2009072904",16,"2009-07-29","2009",7,29,210,2009.57534246575,NA,"Elemiah",4,0,0,NA,NA,"MI-FE-SG","A-J"
"Elem2009073001",164,"2009-07-30","2009",7,30,211,2009.57808219178,NA,"Elemiah",1,0,0,NA,NA,"TR","A-J"
"Elem2009073101",179,"2009-07-31","2009",7,31,212,2009.58082191781,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009073102",22,"2009-07-31","2009",7,31,212,2009.58082191781,NA,"Elemiah",2,0,0,NA,NA,"TR","A"
"Elem2009080201",22,"2009-08-02","2009",8,2,214,2009.58630136986,NA,"Elemiah",1,0,0,NA,NA,"TR-RE","F"
"Elem2009080201",149,"2009-08-02","2009",8,2,214,2009.58630136986,NA,"Elemiah",1,0,0,NA,NA,"TR-RE","A"
"Elem2009080201",179,"2009-08-02","2009",8,2,214,2009.58630136986,NA,"Elemiah",1,0,0,NA,NA,"TR-RE","A-J"
"Elem2009080301",34,"2009-08-03","2009",8,3,215,2009.58904109589,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009080701",347,"2009-08-07","2009",8,7,219,2009.6,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009080701",51,"2009-08-07","2009",8,7,219,2009.6,NA,"Elemiah",1,0,0,NA,NA,"TR","F"
"Elem2009080801",36,"2009-08-08","2009",8,8,220,2009.60273972603,NA,"Elemiah",1,0,0,NA,NA,"TR","F"
"Elem2009081003",376,"2009-08-10","2009",8,10,222,2009.60821917808,NA,"Elemiah",3,0,0,NA,NA,"RE","A"
"Elem2009081005",149,"2009-08-10","2009",8,10,222,2009.60821917808,NA,"Elemiah",5,0,0,NA,NA,"TR","A"
"Elem2009081008",265,"2009-08-10","2009",8,10,222,2009.60821917808,NA,"Elemiah",8,0,0,NA,NA,"ROBUST","A"
"Elem2009081101",68,"2009-08-11","2009",8,11,223,2009.61095890411,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2009081201",149,"2009-08-12","2009",8,12,224,2009.61369863014,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2009081202",34,"2009-08-12","2009",8,12,224,2009.61369863014,NA,"Elemiah",2,0,0,NA,NA,"MI-FE","A"
"Elem2009081203",66,"2009-08-12","2009",8,12,224,2009.61369863014,NA,"Elemiah",3,0,0,NA,NA,"MI-FE","A"
"Elem2009081203",66,"2009-08-12","2009",8,12,224,2009.61369863014,NA,"Elemiah",3,0,0,NA,NA,"MI-FE","A"
